epoch	loss	val_loss
0	5.122877211394133	5.053295389811198
1	5.025855479063811	5.031000639597575
2	5.0119323900010855	5.028009001413981
3	5.004616052839491	5.026523933410645
4	4.998380300733778	5.02231335957845
5	4.997157337753861	5.0401666005452475
6	4.995433217507822	5.02901019414266
7	4.989695537708424	5.0337315368652344
8	4.989936176582619	5.024342136383057
9	4.984548248714871	5.0107592074076335
10	4.971557389718515	5.034986998240153
11	4.971580579545763	5.023936964670817
12	4.961358903249105	4.996941254933675
13	4.948670902252197	4.988302167256673
14	4.931813545933476	4.985883712768555
15	4.915784951669199	4.961456476847331
16	4.902817822209111	4.9482003021240235
17	4.890656113801179	4.9196500396728515
18	4.861484409614846	4.898639806111654
19	4.829462261199951	4.876265176137289
20	4.785239808824327	4.788455632527669
21	4.726094780674687	4.777664877573649
22	4.67653062749792	4.764002895355224
23	4.61413152553417	4.607034638722737
24	4.529397308208324	4.491438007354736
25	4.421777421456796	4.418916454315186
26	4.301268874980785	4.299358393351237
27	4.151824768207692	4.140770543416341
28	3.981229724884033	3.9242604192097983
29	3.787415865438956	3.846116536458333
30	3.579894197958487	3.5096709219614666
31	3.3331052310378464	3.304334732691447
32	3.104844340571651	3.0137067635854087
33	2.9033940007951524	2.947111819585164
34	2.6408754882106074	2.5537449645996095
35	2.398329366048177	2.3639472357432045
36	2.1667513017301205	2.1455453872680663
37	1.948714376732155	1.9692828289667765
38	1.7700157946127433	1.8076742839813233
39	1.633853161070082	1.6389488172531128
40	1.5116394592214513	1.5418875519434612
41	1.4272371629432397	1.5106579653422039
42	1.3521128461979053	1.381085205078125
43	1.2902133275844432	1.3213371515274048
44	1.2138134023878309	1.333584591547648
45	1.1709029782259905	1.2421722745895385
46	1.1297269015842013	1.224769557317098
47	1.0995649802243268	1.1759580675760906
48	1.063240546297144	1.1445475546518962
49	1.0429044584874754	1.162707036336263
50	1.0374335175973397	1.1113336451848348
51	1.0015659568044875	1.1167034721374511
52	0.9992162570246944	1.1046371324857076
53	0.9769262951391715	1.1591700426737468
54	0.9761998255164535	1.117735029856364
55	0.9709128194385105	1.0390339152018229
56	0.9370992577517474	1.0579582659403484
57	0.931309699482388	1.0383651741345723
58	0.9042142524542632	1.0652696402867634
59	0.9288800589243571	1.0596522863705953
60	0.9624012815510785	1.1931446758906046
61	0.9949906700628776	1.1371436834335327
62	0.9056621988614401	1.0611083205540974
63	0.8657338145927147	0.9857615979512533
64	0.8624796963621069	0.9940234041213989
65	0.8403610807878	0.9790441862742106
66	0.8365468670703746	1.0018317604064941
67	0.8389150958591037	0.9689491780598959
68	0.8442712789111667	0.9528271023432414
69	0.8207166772418552	0.9920334847768147
70	0.8422405325924909	0.9475943565368652
71	0.8711077642440795	1.0263749424616495
72	0.8467081085840861	1.0769843975702922
73	0.827743680300536	0.9302126216888428
74	0.7880840633533619	0.8942773993810018
75	0.7854973701194481	0.9340548674265544
76	0.7856230445261355	0.9191673072179158
77	0.7693882305533798	0.9575172932942708
78	0.7713369339483755	0.9347843400637309
79	0.7914110660552979	0.8688205567995707
80	0.7489224176053647	0.9138126452763875
81	0.7478435949042991	0.9084023054440816
82	0.7443787807005423	0.9371106259028117
83	0.7487289265350059	0.9168477606773376
84	0.7612187253987348	0.9941831572850546
85	0.746934385034773	0.932982280254364
86	0.7329461092419095	0.8401383956273397
87	0.72416896837729	0.9079304202397664
88	0.7288295669025845	0.8500503166516622
89	0.7451725401701751	0.8670336945851644
90	0.7601906416151258	0.9532090210914612
91	0.7219067831392642	0.8225446001688639
92	0.7140292115564699	0.8531305909156799
93	0.6793941648801168	0.8629692649841308
94	0.7015134087315312	0.860884443918864
95	0.7188064400355021	0.9492127950986227
96	0.7257766337747927	0.8582503493626913
97	0.7026227064485903	0.8983676687876383
98	0.6818283829865632	0.8909307797749837
99	0.6842414675818549	0.8672624858220418
